ID,추석까지 남은 기간(주),쇼핑몰 구분,가격(원),프로모션 여부,도시 유형,지역 유형,쇼핑몰 유형,선물 유형,수요량
TRAIN_0764,2,쇼핑몰 33,151000,0,도시 16,지역 2,쇼핑몰 유형 1,프리미엄종합스팸선물세트,485
TRAIN_0765,2,쇼핑몰 71,113000,1,도시 16,지역 3,쇼핑몰 유형 1,블랙타이거새우선물세트,1201
TRAIN_0766,1,쇼핑몰 67,113000,0,도시 6,지역 1,쇼핑몰 유형 1,리본포장홍삼선물세트,40
TRAIN_0767,1,쇼핑몰 3,159000,0,도시 3,지역 1,쇼핑몰 유형 1,프리미엄종합스팸선물세트,149
TRAIN_0768,0,쇼핑몰 16,280000,0,도시 14,지역 4,쇼핑몰 유형 3,영광굴비선물세트,122
TRAIN_0769,1,쇼핑몰 43,221000,1,도시 5,지역 4,쇼핑몰 유형 1,자연산생송이버섯선물세트,296
TRAIN_0770,1,쇼핑몰 60,112000,0,도시 16,지역 1,쇼핑몰 유형 1,프리미엄올리브유선물세트,94
TRAIN_0771,2,쇼핑몰 43,224000,0,도시 5,지역 4,쇼핑몰 유형 1,프리미엄한과선물세트,176
TRAIN_0772,2,쇼핑몰 9,130000,0,도시 9,지역 4,쇼핑몰 유형 1,감동스팸선물세트,96
TRAIN_0773,2,쇼핑몰 45,42000,0,도시 14,지역 4,쇼핑몰 유형 1,실속스팸선물세트,136
TRAIN_0774,0,쇼핑몰 49,41000,0,도시 16,지역 3,쇼핑몰 유형 2,특선스팸선물세트,135
TRAIN_0775,1,쇼핑몰 42,145000,0,도시 16,지역 4,쇼핑몰 유형 3,손질새우선물세트,418
TRAIN_0776,1,쇼핑몰 54,112000,0,도시 16,지역 1,쇼핑몰 유형 1,리본포장홍삼선물세트,80
TRAIN_0777,0,쇼핑몰 35,69000,0,도시 16,지역 4,쇼핑몰 유형 1,특선스페셜스팸선물세트,15
TRAIN_0778,0,쇼핑몰 53,221000,1,도시 16,지역 1,쇼핑몰 유형 3,최고급송이버섯선물세트,1417
TRAIN_0779,2,쇼핑몰 59,320000,0,도시 2,지역 2,쇼핑몰 유형 1,프리미엄한우선물세트,41
TRAIN_0780,1,쇼핑몰 42,131000,0,도시 16,지역 4,쇼핑몰 유형 3,두번구운돌김선물세트,123
TRAIN_0781,1,쇼핑몰 64,221000,1,도시 6,지역 1,쇼핑몰 유형 3,최고급송이버섯선물세트,1513
TRAIN_0782,0,쇼핑몰 73,167000,0,도시 16,지역 8,쇼핑몰 유형 1,프리미엄종합스팸선물세트,150
TRAIN_0783,0,쇼핑몰 62,112000,1,도시 16,지역 3,쇼핑몰 유형 3,알찬표고버섯3종세트,54
TRAIN_0784,1,쇼핑몰 65,116000,0,도시 16,지역 2,쇼핑몰 유형 2,리본포장홍삼선물세트,81
TRAIN_0785,1,쇼핑몰 56,131000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄왕곶감선물세트,432
TRAIN_0786,2,쇼핑몰 28,255000,0,도시 23,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,109
TRAIN_0787,0,쇼핑몰 63,223000,1,도시 16,지역 3,쇼핑몰 유형 2,자연산생송이버섯선물세트,364
TRAIN_0788,0,쇼핑몰 31,281000,0,도시 16,지역 3,쇼핑몰 유형 3,영광굴비선물세트,122
TRAIN_0789,0,쇼핑몰 14,230000,0,도시 13,지역 1,쇼핑몰 유형 1,유기농과일선물세트,26
TRAIN_0790,0,쇼핑몰 6,330000,0,도시 6,지역 1,쇼핑몰 유형 3,명품한우선물세트,216
TRAIN_0791,2,쇼핑몰 20,112000,0,도시 18,지역 6,쇼핑몰 유형 1,프리미엄올리브유선물세트,94
TRAIN_0792,2,쇼핑몰 73,112000,0,도시 16,지역 8,쇼핑몰 유형 1,스페셜올리브유선물세트,69
TRAIN_0793,0,쇼핑몰 65,72000,1,도시 16,지역 2,쇼핑몰 유형 2,최적의선택스팸선물세트,959
TRAIN_0794,1,쇼핑몰 21,112000,0,도시 19,지역 4,쇼핑몰 유형 1,유기농올리브유선물세트,149
TRAIN_0795,2,쇼핑몰 42,136000,0,도시 16,지역 4,쇼핑몰 유형 3,감동스팸선물세트,26
TRAIN_0796,1,쇼핑몰 45,151000,0,도시 14,지역 4,쇼핑몰 유형 1,프리미엄특선스팸선물세트,94
TRAIN_0797,2,쇼핑몰 25,135000,0,도시 22,지역 4,쇼핑몰 유형 3,프리미엄고당도샤인머스캣선물세트,298
TRAIN_0798,2,쇼핑몰 26,113000,0,도시 6,지역 1,쇼핑몰 유형 1,프리미엄올리브유선물세트,217
TRAIN_0799,1,쇼핑몰 11,69000,0,도시 5,지역 4,쇼핑몰 유형 3,알찬스팸선물세트,190
TRAIN_0800,1,쇼핑몰 14,136000,0,도시 13,지역 1,쇼핑몰 유형 1,재래김특선세트,163
TRAIN_0801,2,쇼핑몰 38,225000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄한과선물세트,54
TRAIN_0802,0,쇼핑몰 50,140000,0,도시 16,지역 3,쇼핑몰 유형 1,손질새우선물세트,296
TRAIN_0803,0,쇼핑몰 26,183000,0,도시 6,지역 1,쇼핑몰 유형 1,한과종합선물세트,40
TRAIN_0804,2,쇼핑몰 12,114000,0,도시 11,지역 3,쇼핑몰 유형 2,명품샤인머스캣선물세트,365
TRAIN_0805,1,쇼핑몰 15,73000,0,도시 6,지역 1,쇼핑몰 유형 2,최적의선택스팸선물세트,932
TRAIN_0806,0,쇼핑몰 48,145000,0,도시 16,지역 3,쇼핑몰 유형 3,최고의선택스팸선물세트,94
TRAIN_0807,1,쇼핑몰 41,122000,1,도시 16,지역 4,쇼핑몰 유형 2,알찬표고버섯3종세트,67
TRAIN_0808,2,쇼핑몰 30,131000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄왕곶감선물세트,674
TRAIN_0809,2,쇼핑몰 74,334000,0,도시 16,지역 2,쇼핑몰 유형 2,자연산생송이버섯선물세트,94
TRAIN_0810,0,쇼핑몰 56,86000,0,도시 16,지역 4,쇼핑몰 유형 1,특별한선택스팸선물세트,175
TRAIN_0811,1,쇼핑몰 45,224000,0,도시 14,지역 4,쇼핑몰 유형 1,프리미엄한과선물세트,162
TRAIN_0812,2,쇼핑몰 43,306000,0,도시 5,지역 4,쇼핑몰 유형 1,유기농송이버섯선물세트,175
TRAIN_0813,2,쇼핑몰 55,225000,0,도시 5,지역 4,쇼핑몰 유형 2,고급한과선물세트,67
TRAIN_0814,2,쇼핑몰 15,64000,0,도시 6,지역 1,쇼핑몰 유형 2,프리미엄견과선물세트,40
TRAIN_0815,2,쇼핑몰 36,339000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄한우선물세트,42
TRAIN_0816,0,쇼핑몰 19,277000,0,도시 17,지역 1,쇼핑몰 유형 3,보리굴비프리미엄선물세트,161
TRAIN_0817,0,쇼핑몰 37,212000,0,도시 16,지역 3,쇼핑몰 유형 1,한과종합선물세트,15
TRAIN_0818,2,쇼핑몰 52,320000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄한우선물세트,28
TRAIN_0819,1,쇼핑몰 43,143000,0,도시 5,지역 4,쇼핑몰 유형 1,최고의선택스팸선물세트,149
TRAIN_0820,2,쇼핑몰 2,109000,0,도시 2,지역 2,쇼핑몰 유형 3,손질새우선물세트,770
TRAIN_0821,2,쇼핑몰 71,224000,0,도시 16,지역 3,쇼핑몰 유형 1,고급한과선물세트,26
TRAIN_0822,1,쇼핑몰 42,112000,0,도시 16,지역 4,쇼핑몰 유형 3,프리미엄올리브유선물세트,54
TRAIN_0823,1,쇼핑몰 40,320000,0,도시 6,지역 1,쇼핑몰 유형 1,명품한우선물세트,28
TRAIN_0824,1,쇼핑몰 27,192000,0,도시 5,지역 4,쇼핑몰 유형 2,건강가득버섯선물세트,15
TRAIN_0825,1,쇼핑몰 9,193000,0,도시 9,지역 4,쇼핑몰 유형 1,블랙타이거새우선물세트,325
TRAIN_0826,0,쇼핑몰 14,113000,0,도시 13,지역 1,쇼핑몰 유형 1,건강가득홍삼선물세트,81
TRAIN_0827,0,쇼핑몰 4,212000,0,도시 4,지역 3,쇼핑몰 유형 1,한과종합선물세트,13
TRAIN_0828,0,쇼핑몰 54,231000,0,도시 16,지역 1,쇼핑몰 유형 1,유기농과일선물세트,15
TRAIN_0829,1,쇼핑몰 7,220000,1,도시 7,지역 1,쇼핑몰 유형 1,유기농송이버섯선물세트,797
TRAIN_0830,2,쇼핑몰 27,151000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄특선스팸선물세트,162
TRAIN_0831,0,쇼핑몰 7,184000,0,도시 7,지역 1,쇼핑몰 유형 1,한과종합선물세트,14
TRAIN_0832,2,쇼핑몰 6,334000,0,도시 6,지역 1,쇼핑몰 유형 3,최고급송이버섯선물세트,325
TRAIN_0833,0,쇼핑몰 22,113000,0,도시 20,지역 4,쇼핑몰 유형 2,프리미엄올리브유선물세트,94
TRAIN_0834,0,쇼핑몰 77,228000,1,도시 16,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,581
TRAIN_0835,0,쇼핑몰 7,112000,0,도시 7,지역 1,쇼핑몰 유형 1,스페셜올리브유선물세트,202
TRAIN_0836,2,쇼핑몰 75,42000,0,도시 16,지역 4,쇼핑몰 유형 3,특선스팸선물세트,109
TRAIN_0837,2,쇼핑몰 59,68000,0,도시 2,지역 2,쇼핑몰 유형 1,행복스팸선물세트,122
TRAIN_0838,1,쇼핑몰 54,278000,0,도시 16,지역 1,쇼핑몰 유형 1,영광굴비선물세트,136
TRAIN_0839,1,쇼핑몰 12,222000,1,도시 11,지역 3,쇼핑몰 유형 2,최고급송이버섯선물세트,485
TRAIN_0840,2,쇼핑몰 22,113000,0,도시 20,지역 4,쇼핑몰 유형 2,자연산새우선물세트,581
TRAIN_0841,2,쇼핑몰 53,136000,0,도시 16,지역 1,쇼핑몰 유형 3,두번구운돌김선물세트,163
TRAIN_0842,2,쇼핑몰 44,131000,0,도시 16,지역 3,쇼핑몰 유형 2,명품맛김선물세트,13
TRAIN_0843,0,쇼핑몰 3,221000,1,도시 3,지역 1,쇼핑몰 유형 1,자연산생송이버섯선물세트,730
TRAIN_0844,1,쇼핑몰 65,321000,0,도시 16,지역 2,쇼핑몰 유형 2,명품한우선물세트,13
TRAIN_0845,2,쇼핑몰 3,321000,0,도시 3,지역 1,쇼핑몰 유형 1,명품한우선물세트,81
TRAIN_0846,1,쇼핑몰 43,112000,0,도시 5,지역 4,쇼핑몰 유형 1,스페셜올리브유선물세트,203
TRAIN_0847,2,쇼핑몰 34,79000,0,도시 16,지역 7,쇼핑몰 유형 1,최적의선택스팸선물세트,472
TRAIN_0848,2,쇼핑몰 25,339000,0,도시 22,지역 4,쇼핑몰 유형 3,프리미엄한우선물세트,28
TRAIN_0849,0,쇼핑몰 64,330000,0,도시 6,지역 1,쇼핑몰 유형 3,프리미엄한우선물세트,55
TRAIN_0850,2,쇼핑몰 52,68000,0,도시 16,지역 1,쇼핑몰 유형 2,스팸안심특선,107
TRAIN_0851,1,쇼핑몰 32,212000,0,도시 16,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,229
TRAIN_0852,1,쇼핑몰 70,227000,1,도시 16,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,177
TRAIN_0853,2,쇼핑몰 73,136000,0,도시 16,지역 8,쇼핑몰 유형 1,재래김특선세트,42
TRAIN_0854,0,쇼핑몰 16,146000,0,도시 14,지역 4,쇼핑몰 유형 3,명품샤인머스캣선물세트,148
TRAIN_0855,2,쇼핑몰 3,225000,0,도시 3,지역 1,쇼핑몰 유형 1,고급한과선물세트,122
TRAIN_0856,2,쇼핑몰 22,135000,0,도시 20,지역 4,쇼핑몰 유형 2,프리미엄고당도샤인머스캣선물세트,161
TRAIN_0857,1,쇼핑몰 58,277000,0,도시 16,지역 1,쇼핑몰 유형 1,보리굴비프리미엄선물세트,28
TRAIN_0858,1,쇼핑몰 3,162000,0,도시 3,지역 1,쇼핑몰 유형 1,프리미엄특선스팸선물세트,244
TRAIN_0859,1,쇼핑몰 24,221000,1,도시 21,지역 1,쇼핑몰 유형 1,유기농송이버섯선물세트,566
TRAIN_0860,0,쇼핑몰 43,224000,0,도시 5,지역 4,쇼핑몰 유형 1,고급한과선물세트,82
TRAIN_0861,2,쇼핑몰 68,113000,0,도시 16,지역 4,쇼핑몰 유형 1,고당도샤인머스캣선물세트,1957
TRAIN_0862,0,쇼핑몰 28,97000,1,도시 23,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,41
TRAIN_0863,0,쇼핑몰 48,70000,0,도시 16,지역 3,쇼핑몰 유형 3,스팸안심특선,55
TRAIN_0864,2,쇼핑몰 28,277000,0,도시 23,지역 1,쇼핑몰 유형 1,보리굴비프리미엄선물세트,41
TRAIN_0865,2,쇼핑몰 22,225000,0,도시 20,지역 4,쇼핑몰 유형 2,프리미엄한과선물세트,95
TRAIN_0866,2,쇼핑몰 64,84000,0,도시 6,지역 1,쇼핑몰 유형 3,최적의선택스팸선물세트,1012
TRAIN_0867,1,쇼핑몰 75,153000,0,도시 16,지역 4,쇼핑몰 유형 3,프리미엄종합스팸선물세트,15
TRAIN_0868,1,쇼핑몰 3,83000,0,도시 3,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,593
TRAIN_0869,2,쇼핑몰 31,211000,0,도시 16,지역 3,쇼핑몰 유형 3,한과종합선물세트,54
TRAIN_0870,1,쇼핑몰 3,212000,0,도시 3,지역 1,쇼핑몰 유형 1,명절혼합과일선물세트,26
TRAIN_0871,2,쇼핑몰 7,153000,0,도시 7,지역 1,쇼핑몰 유형 1,프리미엄종합스팸선물세트,512
TRAIN_0872,2,쇼핑몰 74,169000,0,도시 16,지역 2,쇼핑몰 유형 2,알찬표고버섯3종세트,26
TRAIN_0873,1,쇼핑몰 36,131000,0,도시 16,지역 3,쇼핑몰 유형 1,재래김특선세트,177
TRAIN_0874,1,쇼핑몰 55,136000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄고당도샤인머스캣선물세트,285
TRAIN_0875,0,쇼핑몰 29,113000,0,도시 24,지역 1,쇼핑몰 유형 3,리본포장홍삼선물세트,107
TRAIN_0876,0,쇼핑몰 59,68000,0,도시 2,지역 2,쇼핑몰 유형 1,특선스페셜스팸선물세트,69
TRAIN_0877,2,쇼핑몰 68,83000,0,도시 16,지역 4,쇼핑몰 유형 1,알찬스팸선물세트,109
TRAIN_0878,1,쇼핑몰 17,42000,0,도시 15,지역 3,쇼핑몰 유형 1,특선스팸선물세트,243
TRAIN_0879,2,쇼핑몰 1,320000,0,도시 1,지역 1,쇼핑몰 유형 2,프리미엄한우선물세트,28
TRAIN_0880,2,쇼핑몰 64,111000,0,도시 6,지역 1,쇼핑몰 유형 3,특별한선택스팸선물세트,1201
TRAIN_0881,1,쇼핑몰 53,277000,0,도시 16,지역 1,쇼핑몰 유형 3,영광굴비선물세트,190
TRAIN_0882,0,쇼핑몰 48,220000,1,도시 16,지역 3,쇼핑몰 유형 3,유기농송이버섯선물세트,243
TRAIN_0883,1,쇼핑몰 62,339000,0,도시 16,지역 3,쇼핑몰 유형 3,프리미엄한우선물세트,26
TRAIN_0884,1,쇼핑몰 14,73000,0,도시 13,지역 1,쇼핑몰 유형 1,최적의선택스팸선물세트,1187
TRAIN_0885,1,쇼핑몰 47,184000,0,도시 1,지역 1,쇼핑몰 유형 1,한과종합선물세트,53
TRAIN_0886,0,쇼핑몰 50,69000,0,도시 16,지역 3,쇼핑몰 유형 1,스팸안심특선,96
TRAIN_0887,2,쇼핑몰 41,131000,0,도시 16,지역 4,쇼핑몰 유형 2,재래김특선세트,15
TRAIN_0888,2,쇼핑몰 11,131000,0,도시 5,지역 4,쇼핑몰 유형 3,명품반건시곶감선물세트,337
TRAIN_0889,0,쇼핑몰 40,112000,1,도시 6,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,27
TRAIN_0890,0,쇼핑몰 43,136000,0,도시 5,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,339
TRAIN_0891,1,쇼핑몰 14,207000,0,도시 13,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,95
TRAIN_0892,0,쇼핑몰 23,136000,0,도시 6,지역 1,쇼핑몰 유형 2,명품맛김선물세트,67
TRAIN_0893,1,쇼핑몰 13,147000,0,도시 12,지역 3,쇼핑몰 유형 1,프리미엄특선스팸선물세트,80
TRAIN_0894,2,쇼핑몰 26,83000,0,도시 6,지역 1,쇼핑몰 유형 1,알찬스팸선물세트,675
TRAIN_0895,1,쇼핑몰 35,212000,0,도시 16,지역 4,쇼핑몰 유형 1,명절혼합과일선물세트,41
TRAIN_0896,2,쇼핑몰 13,212000,0,도시 12,지역 3,쇼핑몰 유형 1,한과종합선물세트,69
TRAIN_0897,0,쇼핑몰 57,151000,0,도시 6,지역 1,쇼핑몰 유형 2,프리미엄고당도샤인머스캣선물세트,189
TRAIN_0898,1,쇼핑몰 15,136000,0,도시 6,지역 1,쇼핑몰 유형 2,명품맛김선물세트,13
TRAIN_0899,1,쇼핑몰 68,112000,0,도시 16,지역 4,쇼핑몰 유형 1,상주반건시곶감선물세트,269
TRAIN_0900,0,쇼핑몰 43,147000,0,도시 5,지역 4,쇼핑몰 유형 1,최고의선택스팸선물세트,177
TRAIN_0901,1,쇼핑몰 7,206000,0,도시 7,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,82
TRAIN_0902,0,쇼핑몰 46,221000,1,도시 16,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,688
TRAIN_0903,2,쇼핑몰 47,225000,0,도시 1,지역 1,쇼핑몰 유형 1,프리미엄한과선물세트,95
TRAIN_0904,0,쇼핑몰 45,222000,1,도시 14,지역 4,쇼핑몰 유형 1,자연산생송이버섯선물세트,405
TRAIN_0905,1,쇼핑몰 23,223000,1,도시 6,지역 1,쇼핑몰 유형 2,유기농송이버섯선물세트,555
TRAIN_0906,1,쇼핑몰 2,320000,0,도시 2,지역 2,쇼핑몰 유형 3,명품한우선물세트,80
TRAIN_0907,2,쇼핑몰 30,191000,0,도시 5,지역 4,쇼핑몰 유형 2,건강가득버섯선물세트,27
TRAIN_0908,0,쇼핑몰 15,136000,0,도시 6,지역 1,쇼핑몰 유형 2,재래김특선세트,42
TRAIN_0909,2,쇼핑몰 71,151000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,231
TRAIN_0910,1,쇼핑몰 72,221000,1,도시 21,지역 1,쇼핑몰 유형 1,유기농송이버섯선물세트,770
TRAIN_0911,0,쇼핑몰 65,156000,0,도시 16,지역 2,쇼핑몰 유형 2,명품샤인머스캣선물세트,203
TRAIN_0912,1,쇼핑몰 10,153000,0,도시 10,지역 4,쇼핑몰 유형 1,최고의선택스팸선물세트,54
TRAIN_0913,0,쇼핑몰 46,165000,1,도시 16,지역 3,쇼핑몰 유형 1,알찬표고버섯3종세트,15
TRAIN_0914,1,쇼핑몰 31,145000,0,도시 16,지역 3,쇼핑몰 유형 3,프리미엄왕곶감선물세트,622
TRAIN_0915,1,쇼핑몰 4,147000,0,도시 4,지역 3,쇼핑몰 유형 1,고당도샤인머스캣선물세트,433
TRAIN_0916,2,쇼핑몰 7,169000,0,도시 7,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,13
TRAIN_0917,2,쇼핑몰 44,225000,0,도시 16,지역 3,쇼핑몰 유형 2,고급한과선물세트,53
TRAIN_0918,1,쇼핑몰 41,225000,0,도시 16,지역 4,쇼핑몰 유형 2,고급한과선물세트,69
TRAIN_0919,0,쇼핑몰 20,65000,0,도시 18,지역 6,쇼핑몰 유형 1,특선스팸선물세트,258
TRAIN_0920,0,쇼핑몰 25,113000,1,도시 22,지역 4,쇼핑몰 유형 3,알찬표고버섯3종세트,122
TRAIN_0921,2,쇼핑몰 67,134000,0,도시 6,지역 1,쇼핑몰 유형 1,자연산새우선물세트,1863
TRAIN_0922,0,쇼핑몰 52,212000,0,도시 16,지역 1,쇼핑몰 유형 2,종합과일선물세트,13
TRAIN_0923,0,쇼핑몰 67,74000,1,도시 6,지역 1,쇼핑몰 유형 1,최적의선택스팸선물세트,1850
TRAIN_0924,2,쇼핑몰 10,191000,0,도시 10,지역 4,쇼핑몰 유형 1,건강가득버섯선물세트,26
TRAIN_0925,0,쇼핑몰 39,221000,0,도시 24,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,217
TRAIN_0926,0,쇼핑몰 28,70000,0,도시 23,지역 1,쇼핑몰 유형 1,스팸안심특선,28
TRAIN_0927,2,쇼핑몰 66,169000,0,도시 16,지역 1,쇼핑몰 유형 2,알찬표고버섯3종세트,27
TRAIN_0928,0,쇼핑몰 55,196000,0,도시 5,지역 4,쇼핑몰 유형 2,건강가득버섯선물세트,53
TRAIN_0929,1,쇼핑몰 47,112000,1,도시 1,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,81
TRAIN_0930,1,쇼핑몰 6,225000,0,도시 6,지역 1,쇼핑몰 유형 3,프리미엄한과선물세트,325
TRAIN_0931,2,쇼핑몰 75,278000,0,도시 16,지역 4,쇼핑몰 유형 3,명품굴비선물세트,80
TRAIN_0932,0,쇼핑몰 17,112000,0,도시 15,지역 3,쇼핑몰 유형 1,프리미엄올리브유선물세트,188
TRAIN_0933,0,쇼핑몰 41,120000,0,도시 16,지역 4,쇼핑몰 유형 2,자연산새우선물세트,298
TRAIN_0934,0,쇼핑몰 74,145000,0,도시 16,지역 2,쇼핑몰 유형 2,자연산새우선물세트,918
TRAIN_0935,1,쇼핑몰 52,220000,1,도시 16,지역 1,쇼핑몰 유형 2,최고급송이버섯선물세트,1310
TRAIN_0936,0,쇼핑몰 54,67000,0,도시 16,지역 1,쇼핑몰 유형 1,특선스팸선물세트,581
TRAIN_0937,2,쇼핑몰 66,149000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄종합스팸선물세트,595
TRAIN_0938,1,쇼핑몰 25,277000,0,도시 22,지역 4,쇼핑몰 유형 3,명품굴비선물세트,136
TRAIN_0939,2,쇼핑몰 52,53000,0,도시 16,지역 1,쇼핑몰 유형 2,실속형견과류선물세트,27
TRAIN_0940,0,쇼핑몰 26,69000,0,도시 6,지역 1,쇼핑몰 유형 1,스팸안심특선,258
TRAIN_0941,1,쇼핑몰 55,277000,0,도시 5,지역 4,쇼핑몰 유형 2,영광굴비선물세트,15
TRAIN_0942,1,쇼핑몰 10,224000,0,도시 10,지역 4,쇼핑몰 유형 1,고급한과선물세트,55
TRAIN_0943,0,쇼핑몰 37,152000,0,도시 16,지역 3,쇼핑몰 유형 1,최고의선택스팸선물세트,68
TRAIN_0944,2,쇼핑몰 64,69000,0,도시 6,지역 1,쇼핑몰 유형 3,스팸안심특선,458
TRAIN_0945,1,쇼핑몰 69,131000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄왕곶감선물세트,675
TRAIN_0946,2,쇼핑몰 65,320000,0,도시 16,지역 2,쇼핑몰 유형 2,명품한우선물세트,13
TRAIN_0947,0,쇼핑몰 52,112000,1,도시 16,지역 1,쇼핑몰 유형 2,알찬표고버섯3종세트,94
TRAIN_0948,2,쇼핑몰 33,82000,0,도시 16,지역 2,쇼핑몰 유형 1,프리미엄견과선물세트,15
TRAIN_0949,0,쇼핑몰 33,330000,0,도시 16,지역 2,쇼핑몰 유형 1,명품한우선물세트,26
TRAIN_0950,1,쇼핑몰 63,147000,0,도시 16,지역 3,쇼핑몰 유형 2,최고의선택스팸선물세트,203
TRAIN_0951,0,쇼핑몰 32,128000,0,도시 16,지역 1,쇼핑몰 유형 1,자연산새우선물세트,298
TRAIN_0952,0,쇼핑몰 15,136000,0,도시 6,지역 1,쇼핑몰 유형 2,두번구운돌김선물세트,15
TRAIN_0953,2,쇼핑몰 66,224000,0,도시 16,지역 1,쇼핑몰 유형 2,고급한과선물세트,69
TRAIN_0954,0,쇼핑몰 72,142000,0,도시 21,지역 1,쇼핑몰 유형 1,프리미엄왕곶감선물세트,420
TRAIN_0955,2,쇼핑몰 52,95000,0,도시 16,지역 1,쇼핑몰 유형 2,손질새우선물세트,243
TRAIN_0956,0,쇼핑몰 29,111000,0,도시 24,지역 1,쇼핑몰 유형 3,특별한선택스팸선물세트,890
TRAIN_0957,0,쇼핑몰 56,220000,1,도시 16,지역 4,쇼핑몰 유형 1,최고급송이버섯선물세트,298
TRAIN_0958,1,쇼핑몰 70,151000,0,도시 16,지역 3,쇼핑몰 유형 1,최고의선택스팸선물세트,285
TRAIN_0959,1,쇼핑몰 60,61000,0,도시 16,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,190
TRAIN_0960,1,쇼핑몰 66,320000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄한우선물세트,15
TRAIN_0961,2,쇼핑몰 8,231000,0,도시 8,지역 1,쇼핑몰 유형 3,유기농과일선물세트,13
TRAIN_0962,1,쇼핑몰 5,278000,0,도시 5,지역 4,쇼핑몰 유형 1,영광굴비선물세트,68
TRAIN_0963,0,쇼핑몰 42,112000,0,도시 16,지역 4,쇼핑몰 유형 3,유기농올리브유선물세트,134
TRAIN_0964,1,쇼핑몰 33,224000,0,도시 16,지역 2,쇼핑몰 유형 1,고급한과선물세트,41
